Product_ID,Product_Name,Category,Supplier,Store_ID,Inventory_Level,Units_Sold,Unit_Price,Purchase_Cost,Discount,Temperature,Holiday,Promotion,Lead_Time,Shelf_Life,Reorder_Level,Season,Demand,Stock_Status
52,Product_052,Frozen,Supplier_2,6,95,33,26.93,22.42,0,34.9,1,1,9,253,148,Summer,36,Low Stock
53,Product_053,Vegetables,Supplier_11,8,405,60,35.7,22.22,25,32.8,0,1,2,307,123,Rainy,56,Overstock
54,Product_054,Meat,Supplier_4,3,580,74,16.89,12.15,10,22,1,0,2,288,49,Summer,73,Overstock
55,Product_055,Fruits,Supplier_8,9,375,86,31.92,23.85,0,24.1,0,1,8,155,85,Winter,89,Overstock
56,Product_056,Fruits,Supplier_4,4,146,11,35.58,23.64,25,24.2,0,1,7,8,147,Spring,20,Low Stock
57,Product_057,Snacks,Supplier_12,8,545,92,45.77,41.11,10,16,1,1,3,314,44,Winter,103,Overstock
58,Product_058,Snacks,Supplier_2,5,288,11,40.88,23.51,15,29.3,0,1,3,126,115,Rainy,6,Normal
59,Product_059,Snacks,Supplier_10,3,399,47,2.05,1.36,25,26.4,1,1,1,46,141,Rainy,46,Normal
60,Product_060,Meat,Supplier_4,8,570,91,34.43,26.06,10,28.8,0,0,10,210,49,Summer,96,Overstock
61,Product_061,Dairy,Supplier_15,4,152,12,6.11,3.63,0,15.7,1,0,3,129,128,Summer,10,Normal
62,Product_062,Frozen,Supplier_5,1,234,87,45.2,29.28,25,36,1,1,1,218,72,Spring,97,Overstock
63,Product_063,Meat,Supplier_2,9,111,48,18.25,16.29,0,39.6,0,1,10,309,138,Spring,52,Low Stock
64,Product_064,Frozen,Supplier_15,10,125,59,37.94,28.23,5,16.6,1,0,2,210,114,Winter,67,Normal
65,Product_065,Snacks,Supplier_6,5,245,29,41.9,31.7,10,28,1,0,8,191,117,Summer,37,Normal
66,Product_066,Beverages,Supplier_4,9,592,84,13.5,10.94,15,24.1,1,0,6,33,104,Winter,85,Overstock
67,Product_067,Meat,Supplier_9,9,215,78,6.08,3.58,15,32.3,1,1,6,279,96,Rainy,78,Normal
68,Product_068,Bakery,Supplier_7,10,357,91,18.29,12.93,15,16.8,0,1,10,268,42,Winter,99,Overstock
69,Product_069,Vegetables,Supplier_9,4,227,57,11.64,9.66,25,29.3,1,0,9,81,117,Rainy,65,Normal
70,Product_070,Frozen,Supplier_2,4,87,10,13.3,10.04,0,18.2,0,1,2,167,64,Spring,14,Normal
71,Product_071,Frozen,Supplier_8,2,124,24,9.49,5.34,25,22.4,1,1,10,44,50,Spring,30,Normal
72,Product_072,Frozen,Supplier_7,3,547,43,15.85,13.13,15,23.4,1,0,5,144,78,Winter,41,Overstock
73,Product_073,Beverages,Supplier_13,8,113,80,17.41,12.18,15,26.4,0,0,2,195,46,Spring,85,Normal
74,Product_074,Bakery,Supplier_8,6,145,77,40.35,29.82,15,16.3,1,1,8,248,129,Spring,77,Normal
75,Product_075,Meat,Supplier_13,10,246,96,21.01,12.45,25,19.5,0,0,3,141,114,Summer,94,Normal
76,Product_076,Snacks,Supplier_6,10,34,15,9.42,6.16,20,16.5,1,1,5,199,83,Winter,17,Low Stock
77,Product_077,Meat,Supplier_12,5,284,85,25.49,14.92,10,15.9,1,0,6,256,88,Rainy,80,Overstock
78,Product_078,Bakery,Supplier_15,8,209,32,39.53,30.23,10,26.4,0,1,6,82,48,Spring,39,Overstock
79,Product_079,Vegetables,Supplier_2,4,37,96,45.76,38.83,5,22.1,1,1,6,172,90,Rainy,94,Low Stock
80,Product_080,Snacks,Supplier_15,1,394,93,25.93,19.1,10,22.5,1,0,2,69,105,Winter,88,Overstock
81,Product_081,Dairy,Supplier_6,8,488,50,17.99,15.32,25,18.4,1,1,3,266,99,Winter,57,Overstock
82,Product_082,Meat,Supplier_5,4,502,27,46.06,25.51,15,22.3,0,0,8,56,97,Winter,34,Overstock
83,Product_083,Bakery,Supplier_12,4,433,66,33.94,19.16,10,39.9,1,1,9,216,64,Rainy,66,Overstock
84,Product_084,Frozen,Supplier_9,5,103,57,41.83,24.05,15,27.9,1,1,1,252,53,Summer,60,Normal
85,Product_085,Meat,Supplier_15,8,126,4,9.08,6.07,15,18,1,0,1,190,125,Winter,12,Normal
86,Product_086,Meat,Supplier_4,3,314,74,16.79,14.73,0,29.8,1,0,6,47,55,Summer,80,Overstock
87,Product_087,Snacks,Supplier_15,2,476,74,17.15,9.69,10,31.2,1,1,2,340,131,Summer,82,Overstock
88,Product_088,Beverages,Supplier_12,1,476,8,34.5,21.57,25,25.8,1,0,5,9,102,Summer,3,Overstock
89,Product_089,Household,Supplier_5,5,512,19,30.41,26.43,25,25.6,1,0,6,91,100,Rainy,20,Overstock
90,Product_090,Dairy,Supplier_4,9,311,41,31.76,25.02,15,16.8,1,0,5,32,88,Spring,38,Overstock
91,Product_091,Snacks,Supplier_7,5,323,73,19.35,16.92,10,16.4,0,0,3,88,129,Summer,77,Normal
92,Product_092,Snacks,Supplier_7,1,510,90,36.2,31.61,0,17.4,0,0,1,238,55,Winter,89,Overstock
93,Product_093,Meat,Supplier_5,4,382,15,18.94,15.31,25,23.8,0,1,9,203,61,Rainy,13,Overstock
94,Product_094,Grains,Supplier_5,7,376,30,46.82,34.95,15,19.7,0,0,10,111,150,Winter,36,Normal
95,Product_095,Grains,Supplier_13,4,529,29,35.51,21.73,20,23.5,1,0,7,255,91,Spring,32,Overstock
96,Product_096,Meat,Supplier_4,7,349,43,18.99,16.99,10,33.9,0,0,10,341,106,Summer,42,Overstock
97,Product_097,Meat,Supplier_10,10,478,50,15.54,12.27,5,29.8,0,0,4,151,64,Spring,53,Overstock
98,Product_098,Beverages,Supplier_14,6,128,68,3.65,3.09,5,19.4,0,1,9,316,145,Spring,76,Low Stock
99,Product_099,Meat,Supplier_13,2,592,92,27.2,23.15,0,30,1,0,2,332,103,Summer,100,Overstock
100,Product_100,Vegetables,Supplier_8,6,429,95,16.21,13.25,10,31.2,0,0,1,308,128,Spring,104,Overstock
101,Product_101,Vegetables,Supplier_6,3,315,53,45.14,39.96,10,26.7,0,1,6,43,46,Winter,64,Overstock
102,Product_102,Dairy,Supplier_8,4,497,27,48.58,42.42,20,32.2,0,0,10,169,118,Rainy,38,Overstock
103,Product_103,Grains,Supplier_7,6,594,3,20.92,18.34,20,33.1,0,1,1,176,132,Rainy,10,Overstock
104,Product_104,Bakery,Supplier_8,9,388,36,10.92,6.32,0,36.3,0,1,2,9,93,Spring,31,Overstock
105,Product_105,Meat,Supplier_9,1,305,69,33.41,24.36,25,27,1,0,6,144,97,Winter,81,Overstock
106,Product_106,Dairy,Supplier_4,10,532,91,23.6,13.75,15,36.8,0,1,1,142,135,Summer,95,Overstock
107,Product_107,Meat,Supplier_11,5,346,67,3.46,2.26,5,19.8,1,0,3,301,56,Rainy,62,Overstock
108,Product_108,Beverages,Supplier_9,7,351,54,33.78,24.76,5,21.6,1,1,7,59,97,Summer,61,Overstock
109,Product_109,Frozen,Supplier_15,1,364,16,8.74,5.65,5,26.1,1,1,2,154,126,Rainy,26,Normal
110,Product_110,Bakery,Supplier_9,4,306,8,24.75,17.77,5,38.2,1,0,4,210,48,Rainy,5,Overstock
111,Product_111,Household,Supplier_14,4,237,19,33.7,26.94,25,31.9,0,1,2,41,68,Summer,24,Overstock
112,Product_112,Fruits,Supplier_2,9,124,66,17.2,13.15,0,20.6,0,1,9,349,41,Rainy,70,Overstock
113,Product_113,Vegetables,Supplier_13,10,133,65,18.95,13.36,5,18.3,0,0,10,199,112,Summer,68,Normal
114,Product_114,Household,Supplier_3,3,319,6,22.67,18.46,0,17.2,1,0,10,219,120,Rainy,3,Normal
115,Product_115,Grains,Supplier_2,7,546,41,20.6,14.3,0,32.3,0,1,1,128,42,Winter,49,Overstock
116,Product_116,Snacks,Supplier_10,2,486,75,30.3,22.24,10,37,0,1,5,95,144,Summer,71,Overstock
117,Product_117,Household,Supplier_8,5,146,88,20.87,12.35,25,18.4,0,1,10,10,146,Spring,98,Normal
118,Product_118,Household,Supplier_1,3,44,45,29.15,17.61,15,23.8,0,0,2,340,120,Summer,44,Low Stock
119,Product_119,Bakery,Supplier_10,4,346,88,26.3,17.5,5,15.7,0,1,10,20,60,Winter,90,Overstock
120,Product_120,Frozen,Supplier_4,3,381,22,39.86,28.94,10,29.9,0,0,8,184,47,Winter,21,Overstock
121,Product_121,Frozen,Supplier_13,9,411,81,32.44,18.33,25,35.7,1,0,1,260,55,Summer,84,Overstock
122,Product_122,Beverages,Supplier_6,5,165,87,49.27,31.9,10,23.4,0,1,4,365,121,Summer,83,Normal
123,Product_123,Frozen,Supplier_12,10,467,49,21.65,12.93,10,18.8,0,1,8,256,93,Summer,44,Overstock
124,Product_124,Household,Supplier_6,6,305,63,40.71,26.46,15,27.8,0,0,10,81,83,Summer,60,Overstock
125,Product_125,Bakery,Supplier_7,10,250,84,35.68,27.26,25,30.1,1,1,2,45,87,Winter,91,Normal
126,Product_126,Bakery,Supplier_14,8,571,25,48.51,33.52,0,38.1,1,1,9,282,116,Spring,24,Overstock
127,Product_127,Household,Supplier_6,10,433,90,32.57,19.42,15,28.9,0,1,4,45,47,Summer,102,Overstock
128,Product_128,Beverages,Supplier_6,3,304,66,24.36,20.28,25,16,0,1,6,100,76,Spring,72,Overstock
129,Product_129,Meat,Supplier_2,3,564,75,30.77,22.15,5,26.6,1,0,9,274,115,Winter,81,Overstock
130,Product_130,Grains,Supplier_2,2,459,58,46.69,33.25,20,24.6,0,0,1,23,40,Summer,60,Overstock
131,Product_131,Fruits,Supplier_5,5,532,49,38.61,29.12,5,39.5,0,1,6,203,74,Spring,52,Overstock
132,Product_132,Bakery,Supplier_13,2,191,24,17.23,10.33,20,22.3,0,1,10,237,115,Spring,31,Normal
133,Product_133,Beverages,Supplier_12,4,260,40,18.21,13.97,5,22.4,0,0,1,283,139,Summer,37,Normal
134,Product_134,Frozen,Supplier_2,5,333,71,37.54,33.03,10,17.4,0,1,1,75,144,Spring,70,Normal
135,Product_135,Dairy,Supplier_5,9,539,73,44.2,25.62,0,16.1,1,1,7,54,86,Rainy,84,Overstock
136,Product_136,Grains,Supplier_12,7,470,18,9.34,5.94,15,21.5,0,1,2,196,70,Spring,26,Overstock
137,Product_137,Vegetables,Supplier_9,3,56,69,39.14,34.6,10,37.2,0,0,6,137,56,Spring,78,Normal
138,Product_138,Snacks,Supplier_15,9,115,47,48.82,36.03,20,17.1,1,0,9,228,82,Summer,43,Normal
139,Product_139,Frozen,Supplier_13,5,422,58,41.24,35.09,5,29,1,0,7,183,104,Summer,55,Overstock
140,Product_140,Fruits,Supplier_5,8,465,36,21.99,19.12,25,22.5,1,0,6,249,83,Rainy,33,Overstock
141,Product_141,Beverages,Supplier_6,1,205,48,22.42,15.25,25,29.3,1,0,4,68,70,Winter,51,Normal
142,Product_142,Meat,Supplier_8,6,188,55,1.26,0.75,0,21.2,1,1,2,39,142,Summer,66,Normal
143,Product_143,Snacks,Supplier_4,1,222,16,32.65,22.1,15,26.2,1,0,3,118,136,Winter,25,Normal
144,Product_144,Fruits,Supplier_1,1,220,86,14.86,12.43,20,39.1,0,0,9,200,123,Summer,97,Normal
145,Product_145,Meat,Supplier_14,10,312,63,2.78,2.47,20,21,1,0,6,206,112,Summer,74,Normal
146,Product_146,Meat,Supplier_8,4,307,53,13.76,11.43,5,32.1,1,1,8,304,101,Summer,52,Overstock
147,Product_147,Meat,Supplier_6,6,486,95,37.11,30.7,0,27.7,0,1,10,54,103,Winter,97,Overstock
148,Product_148,Frozen,Supplier_3,3,305,53,46.76,29.5,25,29.2,1,0,1,340,139,Winter,57,Normal
149,Product_149,Vegetables,Supplier_8,8,237,49,39.02,22.1,25,27.8,1,0,3,261,61,Winter,45,Overstock
150,Product_150,Grains,Supplier_5,6,221,43,29.51,22.12,25,34.4,1,0,1,71,91,Spring,44,Normal
151,Product_151,Bakery,Supplier_15,1,49,70,42.35,33.74,10,23.2,1,0,8,289,144,Winter,81,Low Stock
152,Product_152,Grains,Supplier_5,2,355,45,19.77,12.8,20,37,0,1,2,238,41,Winter,56,Overstock
153,Product_153,Household,Supplier_8,3,355,83,43.87,29.77,20,20.2,1,0,9,312,88,Winter,89,Overstock
154,Product_154,Bakery,Supplier_5,4,530,62,3.3,1.97,15,16.5,1,1,3,328,74,Summer,57,Overstock
155,Product_155,Frozen,Supplier_6,4,36,82,8.95,8.01,5,24.5,1,1,10,192,42,Summer,92,Low Stock
156,Product_156,Dairy,Supplier_6,8,438,10,7.29,6.24,15,26.7,0,0,8,224,150,Winter,18,Normal
157,Product_157,Household,Supplier_4,8,238,66,20.94,15.01,15,22.5,0,0,7,145,132,Spring,74,Normal
158,Product_158,Household,Supplier_13,9,55,87,9.63,8.02,10,21.3,0,0,2,257,49,Summer,93,Normal
159,Product_159,Beverages,Supplier_2,10,399,25,28.45,18.17,20,25.3,1,0,1,100,130,Spring,28,Overstock
160,Product_160,Meat,Supplier_2,8,390,89,37.73,27.74,20,31.7,0,0,10,199,132,Winter,87,Normal
161,Product_161,Meat,Supplier_15,10,70,40,7.36,6.02,15,35.1,1,0,3,89,125,Rainy,51,Low Stock
162,Product_162,Grains,Supplier_9,2,237,67,38.58,21.28,25,18,0,1,9,138,138,Rainy,79,Normal
163,Product_163,Beverages,Supplier_6,9,119,87,15.27,12.15,10,21.3,1,1,2,150,87,Winter,83,Normal
164,Product_164,Household,Supplier_3,10,501,56,6.9,5.26,5,29.1,1,0,8,3,64,Spring,55,Overstock
165,Product_165,Frozen,Supplier_7,8,148,68,44.91,32.27,15,20.6,1,1,1,121,44,Summer,68,Overstock
166,Product_166,Dairy,Supplier_12,7,420,91,23.88,21.41,10,31.8,0,0,7,6,78,Winter,90,Overstock
167,Product_167,Grains,Supplier_15,6,437,94,17.85,10.75,25,25.1,0,0,4,339,143,Winter,96,Overstock
168,Product_168,Meat,Supplier_12,2,169,58,20.56,17.8,5,28,0,0,1,91,131,Summer,60,Normal
169,Product_169,Vegetables,Supplier_2,8,525,36,22.92,16.48,10,17.2,1,0,1,221,141,Rainy,40,Overstock
170,Product_170,Grains,Supplier_9,1,291,92,24.14,16.97,0,18.5,1,0,1,25,149,Winter,101,Normal
171,Product_171,Meat,Supplier_6,9,461,5,22.92,13.69,5,25.5,1,0,2,183,44,Winter,11,Overstock
172,Product_172,Dairy,Supplier_12,8,541,79,37.94,29.36,10,28.8,0,1,10,94,73,Rainy,83,Overstock
173,Product_173,Grains,Supplier_9,3,530,62,42.29,33.18,15,18.8,1,1,6,299,74,Spring,64,Overstock
174,Product_174,Vegetables,Supplier_11,6,364,16,33.01,28.38,10,25.9,1,0,8,236,88,Summer,24,Overstock
175,Product_175,Meat,Supplier_1,5,306,61,13.76,9.84,0,29.5,1,0,5,36,124,Spring,57,Normal
176,Product_176,Bakery,Supplier_10,6,373,77,38.84,28.68,20,23.2,0,1,9,262,132,Summer,76,Normal
177,Product_177,Household,Supplier_9,5,307,5,4.74,3.3,10,39,1,1,8,64,70,Spring,7,Overstock
178,Product_178,Snacks,Supplier_5,2,102,48,42.79,30.74,25,34,0,0,4,102,110,Winter,59,Low Stock
179,Product_179,Dairy,Supplier_12,5,573,63,6.23,3.88,10,21,0,0,7,172,99,Rainy,60,Overstock
180,Product_180,Snacks,Supplier_7,7,492,51,24.77,19.4,0,17.7,0,1,10,199,129,Spring,58,Overstock
181,Product_181,Snacks,Supplier_9,4,478,96,49.11,36.11,10,30.6,1,1,8,185,50,Summer,98,Overstock
182,Product_182,Meat,Supplier_5,5,147,10,38.06,30.4,20,33.9,1,0,4,6,112,Rainy,22,Normal
183,Product_183,Meat,Supplier_6,3,409,10,1.68,1.08,10,21.9,1,1,7,279,133,Winter,15,Overstock
184,Product_184,Bakery,Supplier_4,3,46,33,43.11,38.75,5,18.9,0,1,5,38,149,Rainy,37,Low Stock
185,Product_185,Bakery,Supplier_13,5,542,20,39.58,27.06,0,28.3,1,0,6,194,66,Winter,29,Overstock
186,Product_186,Vegetables,Supplier_7,2,587,95,14.39,8.56,15,17.3,0,1,3,48,73,Winter,99,Overstock
187,Product_187,Grains,Supplier_4,9,162,12,27.09,22.91,0,30.9,0,0,7,66,104,Summer,23,Normal
188,Product_188,Meat,Supplier_7,3,437,97,27.67,16.93,10,37.5,1,1,9,223,99,Spring,98,Overstock
189,Product_189,Grains,Supplier_11,6,532,15,29.89,20.64,10,32.2,0,0,5,325,100,Winter,13,Overstock
190,Product_190,Dairy,Supplier_5,9,154,57,48.06,41.41,25,15.1,0,1,4,3,100,Summer,64,Normal
191,Product_191,Dairy,Supplier_4,10,357,73,5.61,3.2,5,30.3,1,0,9,304,78,Spring,74,Overstock
192,Product_192,Frozen,Supplier_9,5,540,50,31.13,17.32,5,16.2,0,1,10,55,87,Rainy,58,Overstock
193,Product_193,Bakery,Supplier_11,10,40,86,13.05,10.02,10,26.2,0,0,2,285,72,Rainy,92,Low Stock
194,Product_194,Dairy,Supplier_11,1,246,52,23.51,13.43,10,20.7,1,0,4,200,79,Summer,47,Overstock
195,Product_195,Vegetables,Supplier_14,3,578,32,9.57,8.3,20,27,0,1,2,270,71,Spring,30,Overstock
196,Product_196,Fruits,Supplier_11,3,39,8,2.31,2.01,5,39.5,0,1,8,258,48,Rainy,7,Low Stock
197,Product_197,Household,Supplier_3,1,442,84,9.72,6.86,25,21.5,1,0,10,210,47,Spring,90,Overstock
198,Product_198,Beverages,Supplier_10,4,421,18,10.8,6.78,15,26.1,1,0,5,304,64,Summer,29,Overstock
199,Product_199,Grains,Supplier_5,4,154,75,31.89,21.02,5,17.6,1,1,1,344,91,Winter,72,Normal
200,Product_200,Fruits,Supplier_8,7,105,36,34.21,19.55,25,37.1,1,1,10,123,75,Summer,37,Normal
1,Product_001,Meat,Supplier_8,1,383,9,20.53,18.47,0,17.7,1,1,6,363,108,Rainy,21,Overstock
2,Product_002,Snacks,Supplier_4,2,377,86,31.82,22.66,10,35,0,1,6,21,82,Summer,96,Overstock
3,Product_003,Frozen,Supplier_10,9,521,32,20.93,15.05,25,38.7,1,1,8,328,90,Winter,31,Overstock
4,Product_004,Meat,Supplier_5,5,309,20,27.38,18.52,25,16.1,0,0,9,59,65,Summer,22,Overstock
5,Product_005,Meat,Supplier_2,7,306,1,45.65,31.87,15,15.1,1,1,5,84,110,Winter,3,Normal
6,Product_006,Vegetables,Supplier_7,2,292,40,37.77,28.81,5,39.5,1,1,1,64,71,Rainy,38,Overstock
7,Product_007,Household,Supplier_5,4,505,40,21.85,13.81,0,29.7,1,0,4,268,99,Rainy,35,Overstock
8,Product_008,Frozen,Supplier_10,10,343,29,28.4,17.22,10,23.6,1,0,9,333,52,Winter,27,Overstock
9,Product_009,Fruits,Supplier_15,8,58,31,31.57,21.52,15,30.3,1,0,1,255,110,Winter,32,Low Stock
10,Product_010,Frozen,Supplier_9,4,444,36,43.52,37.26,15,38.7,0,1,3,295,46,Spring,42,Overstock
11,Product_011,Vegetables,Supplier_5,9,523,84,22.6,15.31,0,23.3,1,0,4,307,126,Spring,86,Overstock
12,Product_012,Fruits,Supplier_11,3,82,62,6.24,4.7,15,27.3,0,1,7,253,121,Winter,70,Low Stock
13,Product_013,Grains,Supplier_14,7,166,80,18.42,12.27,0,24.7,0,1,6,36,74,Summer,80,Normal
14,Product_014,Grains,Supplier_13,7,421,10,18.12,10.59,10,19.3,0,0,5,317,116,Spring,7,Overstock
15,Product_015,Bakery,Supplier_15,5,97,77,9.24,7.07,10,38.8,0,1,6,320,137,Summer,86,Low Stock
16,Product_016,Grains,Supplier_11,7,515,98,41.58,25.66,10,37.3,0,0,9,108,54,Winter,103,Overstock
17,Product_017,Vegetables,Supplier_12,7,46,87,5.42,3.98,15,22.4,1,1,2,95,120,Summer,94,Low Stock
18,Product_018,Beverages,Supplier_12,9,236,81,33.68,25.68,20,25.8,1,1,5,341,62,Rainy,78,Overstock
19,Product_019,Bakery,Supplier_15,7,400,54,11.75,6.53,25,32.2,1,1,10,337,131,Rainy,61,Overstock
20,Product_020,Dairy,Supplier_15,4,469,52,33.22,18.51,20,24.2,1,1,7,121,85,Spring,64,Overstock
21,Product_021,Bakery,Supplier_9,2,170,68,30.78,23.15,5,36.1,1,1,2,315,111,Rainy,71,Normal
22,Product_022,Beverages,Supplier_5,1,82,13,21.89,12.66,10,34.2,1,0,9,258,56,Winter,25,Normal
23,Product_023,Bakery,Supplier_13,6,221,2,6.04,3.83,5,23.6,1,1,1,110,93,Spring,14,Normal
24,Product_024,Household,Supplier_1,6,111,9,40.19,29.65,25,39.6,0,0,5,321,142,Spring,14,Low Stock
25,Product_025,Vegetables,Supplier_10,3,41,86,13.97,8.56,5,39,0,1,6,187,65,Spring,87,Low Stock
26,Product_026,Vegetables,Supplier_15,2,117,90,31.66,25.9,25,32.6,1,1,10,342,136,Summer,95,Low Stock
27,Product_027,Fruits,Supplier_13,6,217,5,45.37,40.22,0,34.3,0,0,6,25,115,Spring,5,Normal
28,Product_028,Meat,Supplier_13,3,109,23,16.17,9.34,10,25,0,0,4,109,84,Winter,29,Normal
29,Product_029,Snacks,Supplier_7,7,337,85,19.46,15.39,5,23.1,1,1,7,206,138,Spring,81,Normal
30,Product_030,Household,Supplier_7,2,77,88,4.51,3.29,20,40,1,0,7,260,72,Spring,86,Normal
31,Product_031,Vegetables,Supplier_3,3,32,13,1.36,1.09,20,37.1,1,0,10,261,78,Rainy,16,Low Stock
32,Product_032,Dairy,Supplier_3,1,81,95,37.49,26.39,20,28.2,1,0,2,355,110,Winter,94,Low Stock
33,Product_033,Household,Supplier_2,5,483,56,44.86,33.61,20,18.6,0,1,1,12,52,Spring,53,Overstock
34,Product_034,Vegetables,Supplier_9,6,182,68,13.31,11.4,25,37.4,0,0,3,27,102,Rainy,78,Normal
35,Product_035,Fruits,Supplier_9,6,121,57,37.56,31.19,5,17.3,1,0,2,154,45,Summer,62,Normal
36,Product_036,Frozen,Supplier_6,10,46,81,5.34,4.42,20,30.8,0,0,8,265,95,Summer,80,Low Stock
37,Product_037,Household,Supplier_4,5,570,4,10.71,9.4,10,28.7,1,1,9,152,78,Winter,9,Overstock
38,Product_038,Vegetables,Supplier_6,5,238,99,33.1,23,10,37.6,1,1,5,202,69,Spring,106,Overstock
39,Product_039,Fruits,Supplier_5,10,223,52,32.69,25.99,25,17.1,0,1,1,31,139,Rainy,63,Normal
40,Product_040,Fruits,Supplier_10,6,178,47,9.43,7.39,15,34.2,0,1,8,332,113,Summer,55,Normal
41,Product_041,Meat,Supplier_5,2,548,85,20.16,11.71,20,34.2,0,1,1,257,142,Summer,89,Overstock
42,Product_042,Household,Supplier_14,2,290,35,34.62,28.97,15,31.2,1,1,7,70,129,Summer,33,Normal
43,Product_043,Frozen,Supplier_4,7,79,10,33.7,25.5,20,20,1,0,4,202,81,Winter,16,Low Stock
44,Product_044,Household,Supplier_5,2,82,25,36.51,31.86,5,34.6,1,1,8,83,57,Rainy,37,Normal
45,Product_045,Grains,Supplier_5,1,552,93,46.25,40.64,15,38.7,0,0,2,131,48,Spring,91,Overstock
46,Product_046,Snacks,Supplier_8,2,290,34,22.15,18.89,15,33.3,0,1,10,318,147,Summer,42,Normal
47,Product_047,Household,Supplier_2,1,224,28,21.75,12.28,5,37.1,0,0,4,365,73,Spring,32,Overstock
48,Product_048,Snacks,Supplier_15,8,573,49,8.74,7.36,0,36.1,1,0,2,263,48,Summer,44,Overstock
49,Product_049,Grains,Supplier_14,9,180,73,29.62,21.76,10,34,1,0,5,265,75,Rainy,79,Normal
50,Product_050,Grains,Supplier_15,2,435,48,7.74,6.23,0,24.2,1,0,2,234,122,Summer,55,Overstock
51,Product_051,Snacks,Supplier_3,5,93,42,6.74,3.77,0,24,0,1,7,123,132,Summer,45,Low Stock
52,Product_052,Frozen,Supplier_4,6,453,63,4.9,4.1,5,36.3,1,0,8,232,68,Spring,59,Overstock
53,Product_053,Vegetables,Supplier_12,8,204,69,42.64,34.07,5,20,1,1,9,11,62,Rainy,81,Overstock
54,Product_054,Meat,Supplier_12,2,208,99,13.26,11.53,20,38.9,1,1,1,242,72,Rainy,94,Normal
55,Product_055,Fruits,Supplier_1,1,438,64,15.14,12.56,10,34.8,0,1,3,311,46,Summer,65,Overstock
56,Product_056,Fruits,Supplier_8,8,555,20,32.02,20.86,0,22.3,0,0,4,112,94,Spring,30,Overstock
57,Product_057,Snacks,Supplier_11,4,237,74,27.6,16.27,20,26.2,0,1,8,324,120,Summer,81,Normal
58,Product_058,Snacks,Supplier_12,10,321,87,28.83,18.13,20,15.7,0,1,2,256,108,Spring,90,Normal
59,Product_059,Snacks,Supplier_2,2,258,84,49.25,28.64,25,16.6,0,1,9,270,121,Summer,93,Normal
60,Product_060,Meat,Supplier_10,7,492,3,2.08,1.56,25,30.1,1,1,1,47,108,Spring,15,Overstock
61,Product_061,Dairy,Supplier_7,8,325,28,29.86,25.04,0,22.3,1,0,10,82,93,Winter,37,Overstock
62,Product_062,Frozen,Supplier_11,8,462,39,7.57,5.86,20,24.4,0,1,4,138,100,Summer,48,Overstock
63,Product_063,Meat,Supplier_14,4,545,45,30.14,17.91,20,20.6,1,1,10,16,118,Rainy,52,Overstock
64,Product_064,Frozen,Supplier_7,4,113,34,33.07,24.26,5,34.4,1,0,5,210,106,Summer,36,Normal
65,Product_065,Snacks,Supplier_2,9,206,24,12.34,6.79,0,28.7,1,1,8,240,61,Spring,30,Overstock
66,Product_066,Beverages,Supplier_12,1,31,27,37.51,22.9,0,37.5,1,0,3,203,118,Spring,38,Low Stock
67,Product_067,Meat,Supplier_3,5,56,35,23.11,13.24,10,18.5,1,0,6,222,137,Summer,34,Low Stock
68,Product_068,Bakery,Supplier_12,3,392,1,9.89,7.93,20,39.1,1,0,3,339,82,Summer,7,Overstock
69,Product_069,Vegetables,Supplier_12,9,286,88,22.08,12.92,0,37.7,0,1,9,293,111,Spring,97,Normal
70,Product_070,Frozen,Supplier_11,6,561,41,6.98,5.55,25,39.9,1,0,5,201,128,Rainy,52,Overstock
71,Product_071,Frozen,Supplier_2,6,78,92,19.65,12.37,25,34,0,0,4,81,135,Winter,102,Low Stock
72,Product_072,Frozen,Supplier_1,7,423,10,16.74,13.63,10,20.2,0,0,1,356,107,Summer,22,Overstock
73,Product_073,Beverages,Supplier_4,9,73,52,19.43,14.63,20,25.3,1,1,2,150,121,Winter,59,Low Stock
74,Product_074,Bakery,Supplier_7,2,557,53,14.74,8.85,0,19.6,1,1,9,64,58,Winter,57,Overstock
75,Product_075,Meat,Supplier_11,4,269,52,19.34,15.45,5,32.4,0,0,8,114,118,Spring,50,Normal
76,Product_076,Snacks,Supplier_9,2,329,20,25.28,20.24,25,24.1,0,1,9,38,99,Winter,32,Overstock
77,Product_077,Meat,Supplier_15,3,322,49,1.94,1.18,5,21.4,1,0,2,48,92,Rainy,60,Overstock
78,Product_078,Bakery,Supplier_11,8,245,21,17.1,12.31,0,30.1,1,1,6,56,144,Winter,24,Normal
79,Product_079,Vegetables,Supplier_13,10,309,31,7.25,4.71,20,21.1,1,0,2,54,53,Spring,41,Overstock
80,Product_080,Snacks,Supplier_13,9,573,89,11.1,9.91,25,26.2,1,0,10,44,74,Spring,98,Overstock
81,Product_081,Dairy,Supplier_3,1,489,5,1.69,1.22,10,22.6,1,0,9,311,115,Summer,9,Overstock
82,Product_082,Meat,Supplier_6,6,597,61,31.44,20.42,0,37.3,0,0,1,7,78,Rainy,69,Overstock
83,Product_083,Bakery,Supplier_11,9,505,44,26.94,22.23,10,17.8,1,1,10,138,109,Summer,56,Overstock
84,Product_084,Frozen,Supplier_8,6,199,81,10.18,8.38,10,38.8,0,1,10,51,69,Winter,77,Normal
